date,temp,vappr,wddir,load,wind_onshore
2016-11-24 08:00:00+00:00,3.9,7.0,10,3854.0,932.0
2016-11-24 09:00:00+00:00,3.6,7.0,10,3905.0,902.0
2016-11-24 10:00:00+00:00,4.0,7.0,350,3940.0,740.0
2016-11-24 11:00:00+00:00,5.7,7.3,30,3915.0,619.0
2016-11-24 12:00:00+00:00,7.3,7.9,50,3923.0,532.0
2016-11-24 13:00:00+00:00,7.6,7.6,50,3867.0,472.0
2016-11-24 14:00:00+00:00,7.5,7.6,10,3824.0,487.0
2016-11-24 15:00:00+00:00,7.5,7.6,20,3869.0,523.0
2016-11-24 16:00:00+00:00,6.6,7.6,10,4094.0,666.0
2016-11-24 17:00:00+00:00,5.7,7.7,10,4573.0,787.0
2016-11-24 18:00:00+00:00,5.4,7.7,20,4574.0,744.0
2016-11-24 19:00:00+00:00,4.4,7.3,20,4369.0,638.0
2016-11-24 20:00:00+00:00,3.6,7.2,10,4165.0,605.0
2016-11-24 21:00:00+00:00,3.3,7.1,20,3918.0,603.0
2016-11-24 22:00:00+00:00,2.8,6.8,20,3551.0,580.0
2016-11-24 23:00:00+00:00,2.5,6.8,10,3334.0,570.0
2016-11-25 00:00:00+00:00,2.6,6.7,350,3097.0,558.0
2016-11-25 01:00:00+00:00,1.8,6.4,330,2854.0,490.0
2016-11-25 02:00:00+00:00,1.3,6.3,330,2704.0,451.0
2016-11-25 03:00:00+00:00,1.1,6.4,330,2639.0,375.0
2016-11-25 04:00:00+00:00,-0.3,5.9,320,2623.0,314.0
2016-11-25 05:00:00+00:00,-0.2,5.9,320,2648.0,284.0
2016-11-25 06:00:00+00:00,-0.6,5.7,320,2872.0,263.0
2016-11-25 07:00:00+00:00,-0.4,5.8,340,3469.0,278.0
2016-11-25 08:00:00+00:00,0.1,6.0,340,3836.0,311.0
2016-11-25 09:00:00+00:00,0.0,6.0,330,3895.0,316.0
2016-11-25 10:00:00+00:00,-0.1,5.9,320,3942.0,303.0
2016-11-25 11:00:00+00:00,1.3,6.6,350,3917.0,285.0
2016-11-25 12:00:00+00:00,2.5,7.0,350,3907.0,332.0
2016-11-25 13:00:00+00:00,3.2,7.1,330,3838.0,327.0
2016-11-25 14:00:00+00:00,4.0,7.3,320,3759.0,353.0
2016-11-25 15:00:00+00:00,4.2,7.2,320,3787.0,449.0
2016-11-25 16:00:00+00:00,3.2,7.0,340,3973.0,530.0
2016-11-25 17:00:00+00:00,2.5,6.9,10,4405.0,679.0
2016-11-25 18:00:00+00:00,1.9,6.7,350,4358.0,718.0
2016-11-25 19:00:00+00:00,2.6,7.1,10,4172.0,764.0
2016-11-25 20:00:00+00:00,2.3,6.9,360,3975.0,738.0
2016-11-25 21:00:00+00:00,2.2,6.9,10,3737.0,685.0
2016-11-25 22:00:00+00:00,2.5,7.0,10,3451.0,634.0
2016-11-25 23:00:00+00:00,2.1,6.7,20,3370.0,601.0
2016-11-26 00:00:00+00:00,1.8,6.6,10,3176.0,504.0
2016-11-26 01:00:00+00:00,1.6,6.6,10,2906.0,442.0
2016-11-26 02:00:00+00:00,0.9,6.3,340,2715.0,396.0
2016-11-26 03:00:00+00:00,0.9,6.3,340,2609.0,432.0
2016-11-26 04:00:00+00:00,0.9,6.3,340,2554.0,394.0
2016-11-26 05:00:00+00:00,1.0,6.2,340,2534.0,385.0
2016-11-26 06:00:00+00:00,0.5,6.0,350,2619.0,412.0
2016-11-26 07:00:00+00:00,0.3,6.0,340,2832.0,453.0
2016-11-26 08:00:00+00:00,0.5,6.0,340,3036.0,423.0
2016-11-26 09:00:00+00:00,0.5,5.8,330,3371.0,401.0
2016-11-26 10:00:00+00:00,1.0,5.9,350,3576.0,371.0
2016-11-26 11:00:00+00:00,1.7,6.0,350,3624.0,353.0
2016-11-26 12:00:00+00:00,3.9,6.9,340,3647.0,316.0
2016-11-26 13:00:00+00:00,5.4,7.3,10,3619.0,242.0
2016-11-26 14:00:00+00:00,6.8,7.8,30,3519.0,207.0
2016-11-26 15:00:00+00:00,5.9,7.6,30,3494.0,175.0
2016-11-26 16:00:00+00:00,4.5,7.3,20,3671.0,218.0
2016-11-26 17:00:00+00:00,2.4,6.6,10,4116.0,253.0
2016-11-26 18:00:00+00:00,0.9,6.1,10,4091.0,293.0
2016-11-26 19:00:00+00:00,0.2,5.9,340,3849.0,297.0
2016-11-26 20:00:00+00:00,0.7,6.3,350,3697.0,261.0
2016-11-26 21:00:00+00:00,0.8,6.3,330,3468.0,235.0
2016-11-26 22:00:00+00:00,1.2,6.5,320,3239.0,247.0
2016-11-26 23:00:00+00:00,1.0,6.4,340,3186.0,246.0
2016-11-27 00:00:00+00:00,1.2,6.5,320,3027.0,264.0
2016-11-27 01:00:00+00:00,0.9,6.4,340,2799.0,269.0
2016-11-27 02:00:00+00:00,0.6,6.3,330,2615.0,297.0
2016-11-27 03:00:00+00:00,0.3,6.1,10,2504.0,336.0
2016-11-27 04:00:00+00:00,0.6,6.3,10,2447.0,350.0
2016-11-27 05:00:00+00:00,0.7,6.3,10,2409.0,348.0
2016-11-27 06:00:00+00:00,1.6,6.6,20,2442.0,408.0
2016-11-27 07:00:00+00:00,1.1,6.4,30,2540.0,504.0
2016-11-27 08:00:00+00:00,1.6,6.5,30,2647.0,640.0
2016-11-27 09:00:00+00:00,2.7,6.9,20,2898.0,717.0
2016-11-27 10:00:00+00:00,3.3,7.1,50,3182.0,678.0
2016-11-27 11:00:00+00:00,4.2,7.3,50,3346.0,582.0
2016-11-27 12:00:00+00:00,6.2,8.3,50,3458.0,585.0
2016-11-27 13:00:00+00:00,8.0,9.2,90,3495.0,652.0
2016-11-27 14:00:00+00:00,8.2,9.4,100,3416.0,607.0
2016-11-27 15:00:00+00:00,8.6,9.6,100,3384.0,512.0
2016-11-27 16:00:00+00:00,8.2,10.0,110,3557.0,481.0
2016-11-27 17:00:00+00:00,7.8,10.0,80,3905.0,554.0
2016-11-27 18:00:00+00:00,7.6,9.4,80,3937.0,606.0
2016-11-27 19:00:00+00:00,7.3,8.6,80,3809.0,681.0
2016-11-27 20:00:00+00:00,7.1,8.6,60,3641.0,708.0
2016-11-27 21:00:00+00:00,7.6,8.8,80,3409.0,674.0
2016-11-27 22:00:00+00:00,7.6,8.4,100,3147.0,591.0
2016-11-27 23:00:00+00:00,7.7,8.4,100,3006.0,580.0
2016-11-28 00:00:00+00:00,7.4,7.8,100,2822.0,590.0
2016-11-28 01:00:00+00:00,6.8,7.1,100,2612.0,669.0
2016-11-28 02:00:00+00:00,6.6,7.3,80,2474.0,725.0
2016-11-28 03:00:00+00:00,6.7,7.6,80,2404.0,677.0
2016-11-28 04:00:00+00:00,6.8,7.6,70,2381.0,598.0
2016-11-28 05:00:00+00:00,7.1,7.5,90,2423.0,578.0
2016-11-28 06:00:00+00:00,6.9,7.5,100,2662.0,586.0
2016-11-28 07:00:00+00:00,7.3,7.9,90,3274.0,607.0
2016-11-28 08:00:00+00:00,7.5,7.9,100,3709.0,595.0
2016-11-28 09:00:00+00:00,7.5,7.6,120,3795.0,554.0
2016-11-28 10:00:00+00:00,7.3,7.7,120,3877.0,520.0
2016-11-28 11:00:00+00:00,7.2,7.5,100,3915.0,476.0
2016-11-28 12:00:00+00:00,7.3,7.7,100,3941.0,439.0
2016-11-28 13:00:00+00:00,7.3,7.7,100,3923.0,348.0
2016-11-28 14:00:00+00:00,7.1,8.0,90,3886.0,288.0
2016-11-28 15:00:00+00:00,7.2,8.0,90,3971.0,244.0
2016-11-28 16:00:00+00:00,6.9,7.9,80,4222.0,216.0
2016-11-28 17:00:00+00:00,6.4,7.5,60,4580.0,177.0
2016-11-28 18:00:00+00:00,5.9,7.0,50,4532.0,185.0
2016-11-28 19:00:00+00:00,5.8,7.0,60,4300.0,179.0
2016-11-28 20:00:00+00:00,5.5,7.1,50,4082.0,172.0
2016-11-28 21:00:00+00:00,5.6,7.3,60,3819.0,173.0
2016-11-28 22:00:00+00:00,5.9,7.3,50,3469.0,150.0
2016-11-28 23:00:00+00:00,5.5,7.3,10,3261.0,123.0
2016-11-29 00:00:00+00:00,5.4,7.3,20,2995.0,104.0
2016-11-29 01:00:00+00:00,5.9,7.3,30,2782.0,89.0
2016-11-29 02:00:00+00:00,5.3,7.4,40,2638.0,50.0
2016-11-29 03:00:00+00:00,5.3,7.2,40,2572.0,41.0
2016-11-29 04:00:00+00:00,4.7,7.3,50,2554.0,47.0
2016-11-29 05:00:00+00:00,4.3,7.3,10,2581.0,41.0
2016-11-29 06:00:00+00:00,4.7,7.2,30,2821.0,38.0
2016-11-29 07:00:00+00:00,5.7,7.2,70,3425.0,48.0
2016-11-29 08:00:00+00:00,4.5,6.6,80,3808.0,71.0
2016-11-29 09:00:00+00:00,4.7,6.8,80,3870.0,74.0
2016-11-29 10:00:00+00:00,5.0,7.1,70,3908.0,53.0
2016-11-29 11:00:00+00:00,5.5,7.2,50,3909.0,53.0
2016-11-29 12:00:00+00:00,6.5,7.2,50,3891.0,46.0
2016-11-29 13:00:00+00:00,7.1,7.0,60,3860.0,60.0
2016-11-29 14:00:00+00:00,7.2,7.1,50,3809.0,51.0
2016-11-29 15:00:00+00:00,7.1,6.8,50,3865.0,56.0
2016-11-29 16:00:00+00:00,6.2,6.4,50,4111.0,44.0
2016-11-29 17:00:00+00:00,4.6,6.0,60,4626.0,78.0
2016-11-29 18:00:00+00:00,4.0,6.4,40,4582.0,57.0
2016-11-29 19:00:00+00:00,3.6,6.6,30,4374.0,59.0
2016-11-29 20:00:00+00:00,2.9,6.5,30,4177.0,88.0
2016-11-29 21:00:00+00:00,2.2,6.4,30,3887.0,94.0
2016-11-29 22:00:00+00:00,3.0,6.6,20,3546.0,82.0
2016-11-29 23:00:00+00:00,2.5,6.4,20,3329.0,68.0
2016-11-30 00:00:00+00:00,1.3,5.9,330,3076.0,48.0
2016-11-30 01:00:00+00:00,1.7,6.1,320,2853.0,63.0
2016-11-30 02:00:00+00:00,0.5,5.7,330,2707.0,88.0
2016-11-30 03:00:00+00:00,0.6,5.9,350,2625.0,113.0
2016-11-30 04:00:00+00:00,1.7,6.0,30,2607.0,111.0
2016-11-30 05:00:00+00:00,0.0,5.7,330,2623.0,86.0
2016-11-30 06:00:00+00:00,0.4,5.7,350,2857.0,76.0
2016-11-30 07:00:00+00:00,0.4,5.8,340,3481.0,78.0
2016-11-30 08:00:00+00:00,0.5,5.6,330,3863.0,93.0
2016-11-30 09:00:00+00:00,1.2,5.8,10,3911.0,110.0
2016-11-30 10:00:00+00:00,2.5,5.6,340,3961.0,122.0
2016-11-30 11:00:00+00:00,3.6,5.6,10,3950.0,126.0
2016-11-30 12:00:00+00:00,4.3,6.1,30,3921.0,146.0
2016-11-30 13:00:00+00:00,5.6,6.9,60,3880.0,153.0
2016-11-30 14:00:00+00:00,6.6,7.2,100,3848.0,122.0
2016-11-30 15:00:00+00:00,6.1,7.1,50,3884.0,120.0
2016-11-30 16:00:00+00:00,5.4,7.1,50,4112.0,150.0
2016-11-30 17:00:00+00:00,4.6,7.6,80,4589.0,131.0
2016-11-30 18:00:00+00:00,3.8,7.3,60,4604.0,139.0
2016-11-30 19:00:00+00:00,3.4,7.1,30,4414.0,159.0
2016-11-30 20:00:00+00:00,2.8,7.1,50,4201.0,156.0
2016-11-30 21:00:00+00:00,3.1,7.1,50,3937.0,183.0
2016-11-30 22:00:00+00:00,3.3,7.2,80,3612.0,230.0
2016-11-30 23:00:00+00:00,2.9,7.0,80,3388.0,248.0
2016-12-01 00:00:00+00:00,3.1,7.1,70,3146.0,260.0
2016-12-01 01:00:00+00:00,3.1,7.1,60,2911.0,278.0
2016-12-01 02:00:00+00:00,2.9,6.9,80,2757.0,282.0
2016-12-01 03:00:00+00:00,3.4,7.3,80,2682.0,249.0
2016-12-01 04:00:00+00:00,2.9,7.0,80,2657.0,219.0
2016-12-01 05:00:00+00:00,2.8,7.1,80,2680.0,183.0
2016-12-01 06:00:00+00:00,3.6,7.5,80,2920.0,144.0
2016-12-01 07:00:00+00:00,4.5,8.0,80,3535.0,162.0
2016-12-01 08:00:00+00:00,4.4,7.8,80,3913.0,123.0
2016-12-01 09:00:00+00:00,4.2,7.7,60,3960.0,98.0
2016-12-01 10:00:00+00:00,4.9,8.0,80,4031.0,84.0
2016-12-01 11:00:00+00:00,5.3,8.2,80,4014.0,60.0
2016-12-01 12:00:00+00:00,5.7,8.3,70,4010.0,65.0
2016-12-01 13:00:00+00:00,6.1,8.3,70,3962.0,60.0
2016-12-01 14:00:00+00:00,6.3,8.5,80,3917.0,55.0
2016-12-01 15:00:00+00:00,6.4,8.5,80,3978.0,64.0
2016-12-01 16:00:00+00:00,6.6,8.4,80,4218.0,71.0
2016-12-01 17:00:00+00:00,6.5,8.4,100,4676.0,92.0
2016-12-01 18:00:00+00:00,6.4,8.3,80,4644.0,98.0
2016-12-01 19:00:00+00:00,6.3,8.5,80,4457.0,87.0
2016-12-01 20:00:00+00:00,6.4,8.7,80,4257.0,84.0
2016-12-01 21:00:00+00:00,6.4,8.6,80,3987.0,81.0
2016-12-01 22:00:00+00:00,6.4,8.6,80,3649.0,73.0
2016-12-01 23:00:00+00:00,6.2,8.3,80,3443.0,62.0
2016-12-02 00:00:00+00:00,6.1,8.3,80,3195.0,74.0
2016-12-02 01:00:00+00:00,6.1,8.3,80,2940.0,98.0
2016-12-02 02:00:00+00:00,5.9,8.3,80,2775.0,111.0
2016-12-02 03:00:00+00:00,6.3,8.2,80,2683.0,114.0
2016-12-02 04:00:00+00:00,5.9,8.1,80,2659.0,151.0
2016-12-02 05:00:00+00:00,5.5,8.0,50,2665.0,170.0
2016-12-02 06:00:00+00:00,5.5,7.9,40,2899.0,195.0
2016-12-02 07:00:00+00:00,5.3,7.9,20,3495.0,279.0
2016-12-02 08:00:00+00:00,5.2,7.7,30,3910.0,322.0
2016-12-02 09:00:00+00:00,4.7,7.6,30,3950.0,272.0
2016-12-02 10:00:00+00:00,5.5,7.6,40,4008.0,297.0
2016-12-02 11:00:00+00:00,6.5,8.1,50,3994.0,296.0
2016-12-02 12:00:00+00:00,8.3,8.8,90,3965.0,262.0
2016-12-02 13:00:00+00:00,8.4,8.7,110,3898.0,240.0
2016-12-02 14:00:00+00:00,8.6,8.4,120,3844.0,246.0
2016-12-02 15:00:00+00:00,7.8,8.2,100,3890.0,273.0
2016-12-02 16:00:00+00:00,7.6,7.9,100,4137.0,305.0
2016-12-02 17:00:00+00:00,7.4,7.2,120,4468.0,323.0
2016-12-02 18:00:00+00:00,7.5,7.4,100,4436.0,329.0
2016-12-02 19:00:00+00:00,7.5,7.6,110,4263.0,310.0
2016-12-02 20:00:00+00:00,7.6,6.8,100,4038.0,311.0
2016-12-02 21:00:00+00:00,7.5,7.0,120,3799.0,302.0
2016-12-02 22:00:00+00:00,7.2,7.0,110,3453.0,300.0
2016-12-02 23:00:00+00:00,7.4,7.2,100,3392.0,315.0
2016-12-03 00:00:00+00:00,7.2,7.1,100,3229.0,297.0
2016-12-03 01:00:00+00:00,6.7,7.4,110,2916.0,344.0
2016-12-03 02:00:00+00:00,6.6,7.0,80,2695.0,346.0
2016-12-03 03:00:00+00:00,6.8,6.9,90,2571.0,348.0
2016-12-03 04:00:00+00:00,6.9,7.5,100,2515.0,316.0
2016-12-03 05:00:00+00:00,6.7,6.9,100,2485.0,325.0
2016-12-03 06:00:00+00:00,6.9,7.3,120,2572.0,356.0
2016-12-03 07:00:00+00:00,7.3,7.7,100,2777.0,364.0
2016-12-03 08:00:00+00:00,7.3,8.3,100,3003.0,398.0
2016-12-03 09:00:00+00:00,7.7,9.2,100,3293.0,417.0
2016-12-03 10:00:00+00:00,8.2,8.5,120,3542.0,455.0
2016-12-03 11:00:00+00:00,8.4,9.3,100,3615.0,417.0
2016-12-03 12:00:00+00:00,8.3,8.8,120,3648.0,444.0
2016-12-03 13:00:00+00:00,8.4,8.9,100,3622.0,418.0
2016-12-03 14:00:00+00:00,8.3,9.0,100,3542.0,389.0
2016-12-03 15:00:00+00:00,8.2,9.4,100,3546.0,456.0
2016-12-03 16:00:00+00:00,7.6,9.5,100,3780.0,537.0
2016-12-03 17:00:00+00:00,8.0,9.2,100,4097.0,568.0
2016-12-03 18:00:00+00:00,8.0,9.4,100,4068.0,611.0
2016-12-03 19:00:00+00:00,7.4,9.5,110,3880.0,647.0
2016-12-03 20:00:00+00:00,7.4,9.2,100,3647.0,672.0
2016-12-03 21:00:00+00:00,7.3,8.9,100,3424.0,683.0
2016-12-03 22:00:00+00:00,7.4,8.2,100,3202.0,726.0
2016-12-03 23:00:00+00:00,7.2,7.7,100,3168.0,739.0
2016-12-04 00:00:00+00:00,7.1,7.5,100,3021.0,780.0
2016-12-04 01:00:00+00:00,6.8,7.3,100,2772.0,731.0
2016-12-04 02:00:00+00:00,6.7,7.2,100,2587.0,750.0
2016-12-04 03:00:00+00:00,6.5,7.1,90,2462.0,834.0
2016-12-04 04:00:00+00:00,6.5,7.4,100,2423.0,869.0
2016-12-04 05:00:00+00:00,6.4,7.3,100,2414.0,945.0
2016-12-04 06:00:00+00:00,6.7,7.4,100,2458.0,1004.0
2016-12-04 07:00:00+00:00,6.8,7.8,100,2556.0,1037.0
2016-12-04 08:00:00+00:00,6.9,7.8,100,2639.0,1139.0
2016-12-04 09:00:00+00:00,6.8,7.6,100,2874.0,1074.0
2016-12-04 10:00:00+00:00,7.0,8.8,100,3170.0,1094.0
2016-12-04 11:00:00+00:00,7.2,8.0,100,3356.0,1032.0
2016-12-04 12:00:00+00:00,6.9,7.9,120,3473.0,1080.0
2016-12-04 13:00:00+00:00,7.0,7.7,120,3510.0,1084.0
2016-12-04 14:00:00+00:00,7.1,7.7,100,3395.0,956.0
2016-12-04 15:00:00+00:00,7.0,7.8,100,3348.0,923.0
2016-12-04 16:00:00+00:00,6.9,8.1,100,3538.0,909.0
2016-12-04 17:00:00+00:00,6.9,8.1,100,3923.0,1029.0
2016-12-04 18:00:00+00:00,6.7,8.1,100,3912.0,931.0
2016-12-04 19:00:00+00:00,7.1,8.3,100,3773.0,936.0
2016-12-04 20:00:00+00:00,7.3,8.6,100,3638.0,985.0
2016-12-04 21:00:00+00:00,7.0,8.5,100,3477.0,1022.0
2016-12-04 22:00:00+00:00,7.1,8.5,100,3192.0,917.0
2016-12-04 23:00:00+00:00,7.2,8.5,100,3051.0,810.0
2016-12-05 00:00:00+00:00,7.3,8.5,100,2844.0,743.0
2016-12-05 01:00:00+00:00,7.1,8.5,100,2642.0,713.0
2016-12-05 02:00:00+00:00,7.3,8.6,100,2502.0,682.0
2016-12-05 03:00:00+00:00,7.3,8.7,100,2446.0,636.0
2016-12-05 04:00:00+00:00,7.3,8.7,100,2421.0,609.0
2016-12-05 05:00:00+00:00,7.5,9.0,100,2450.0,614.0
2016-12-05 06:00:00+00:00,7.6,9.5,100,2685.0,565.0
2016-12-05 07:00:00+00:00,8.0,9.8,100,3308.0,555.0
2016-12-05 08:00:00+00:00,8.2,10.1,120,3753.0,522.0
2016-12-05 09:00:00+00:00,8.5,10.0,120,3821.0,523.0
2016-12-05 10:00:00+00:00,8.9,9.8,120,3909.0,530.0
2016-12-05 11:00:00+00:00,8.8,9.9,120,3938.0,472.0
2016-12-05 12:00:00+00:00,9.0,10.1,120,3958.0,385.0
2016-12-05 13:00:00+00:00,9.0,10.2,120,3939.0,338.0
2016-12-05 14:00:00+00:00,8.9,10.8,130,3934.0,270.0
2016-12-05 15:00:00+00:00,9.2,11.0,120,4006.0,284.0
2016-12-05 16:00:00+00:00,8.9,11.1,120,4305.0,398.0
2016-12-05 17:00:00+00:00,8.9,11.2,120,4605.0,484.0
2016-12-05 18:00:00+00:00,9.3,11.5,120,4507.0,537.0
2016-12-05 19:00:00+00:00,8.9,11.2,160,4353.0,622.0
2016-12-05 20:00:00+00:00,8.9,11.2,150,4128.0,681.0
2016-12-05 21:00:00+00:00,8.8,11.2,150,3857.0,733.0
2016-12-05 22:00:00+00:00,8.9,11.2,150,3477.0,788.0
2016-12-05 23:00:00+00:00,8.9,11.2,150,3270.0,882.0
2016-12-06 00:00:00+00:00,9.3,11.4,140,2995.0,905.0
2016-12-06 01:00:00+00:00,9.5,11.5,140,2740.0,978.0
2016-12-06 02:00:00+00:00,9.7,11.9,120,2597.0,1048.0
2016-12-06 03:00:00+00:00,9.9,12.0,140,2507.0,1132.0
2016-12-06 04:00:00+00:00,10.1,12.2,140,2475.0,1197.0
2016-12-06 05:00:00+00:00,10.2,12.3,140,2525.0,1354.0
2016-12-06 06:00:00+00:00,10.2,12.3,140,2751.0,1427.0
2016-12-06 07:00:00+00:00,10.2,12.3,150,3357.0,1498.0
2016-12-06 08:00:00+00:00,10.1,12.2,160,3774.0,1454.0
2016-12-06 09:00:00+00:00,10.3,12.4,160,3818.0,1524.0
2016-12-06 10:00:00+00:00,10.4,12.4,150,3893.0,1650.0
2016-12-06 11:00:00+00:00,10.7,12.7,160,3914.0,1689.0
2016-12-06 12:00:00+00:00,11.0,12.8,160,3954.0,1714.0
2016-12-06 13:00:00+00:00,11.2,13.0,160,3914.0,1619.0
2016-12-06 14:00:00+00:00,11.4,13.1,170,3878.0,1579.0
2016-12-06 15:00:00+00:00,11.5,13.2,170,3969.0,1640.0
2016-12-06 16:00:00+00:00,11.5,13.2,190,4257.0,1684.0
2016-12-06 17:00:00+00:00,11.6,13.3,180,4545.0,1672.0
2016-12-06 18:00:00+00:00,11.6,13.3,190,4461.0,1614.0
2016-12-06 19:00:00+00:00,11.7,13.4,180,4283.0,1539.0
2016-12-06 20:00:00+00:00,11.7,13.4,180,4049.0,1579.0
2016-12-06 21:00:00+00:00,11.7,13.4,180,3784.0,1536.0
2016-12-06 22:00:00+00:00,11.8,13.5,180,3451.0,1609.0
2016-12-06 23:00:00+00:00,11.5,13.2,190,3221.0,1710.0
2016-12-07 00:00:00+00:00,11.5,13.2,180,2957.0,1767.0
2016-12-07 01:00:00+00:00,11.6,13.3,180,2747.0,1849.0
2016-12-07 02:00:00+00:00,11.8,13.5,180,2572.0,1796.0
2016-12-07 03:00:00+00:00,11.8,13.5,190,2509.0,1752.0
2016-12-07 04:00:00+00:00,11.9,13.6,190,2489.0,1757.0
2016-12-07 05:00:00+00:00,11.8,13.5,180,2508.0,1688.0
2016-12-07 06:00:00+00:00,11.8,13.5,180,2736.0,1769.0
2016-12-07 07:00:00+00:00,12.0,13.7,190,3346.0,1931.0
2016-12-07 08:00:00+00:00,12.3,13.9,180,3740.0,1903.0
2016-12-07 09:00:00+00:00,12.3,13.9,190,3783.0,1890.0
2016-12-07 10:00:00+00:00,12.4,14.0,190,3830.0,1879.0
2016-12-07 11:00:00+00:00,12.4,14.0,190,3830.0,1803.0
2016-12-07 12:00:00+00:00,12.5,14.1,210,3863.0,1798.0
2016-12-07 13:00:00+00:00,12.5,14.1,210,3829.0,1695.0
2016-12-07 14:00:00+00:00,12.5,14.1,210,3801.0,1689.0
2016-12-07 15:00:00+00:00,12.2,13.9,210,3841.0,1546.0
2016-12-07 16:00:00+00:00,11.9,13.6,210,4143.0,1517.0
2016-12-07 17:00:00+00:00,11.9,13.6,200,4473.0,1484.0
2016-12-07 18:00:00+00:00,11.7,13.4,210,4402.0,1218.0
2016-12-07 19:00:00+00:00,11.6,13.3,210,4200.0,1004.0
2016-12-07 20:00:00+00:00,11.4,13.1,200,3992.0,856.0
2016-12-07 21:00:00+00:00,11.5,13.2,210,3753.0,727.0
2016-12-07 22:00:00+00:00,11.4,13.1,200,3470.0,681.0
2016-12-07 23:00:00+00:00,11.2,13.0,190,3256.0,659.0
2016-12-08 00:00:00+00:00,11.2,13.0,190,2998.0,636.0
2016-12-08 01:00:00+00:00,11.1,12.9,150,2756.0,532.0
2016-12-08 02:00:00+00:00,10.8,12.8,150,2576.0,345.0
2016-12-08 03:00:00+00:00,10.7,12.7,240,2471.0,259.0
2016-12-08 04:00:00+00:00,10.7,12.7,210,2449.0,209.0
2016-12-08 05:00:00+00:00,10.6,12.6,290,2510.0,184.0
2016-12-08 06:00:00+00:00,10.0,12.1,200,2736.0,277.0
2016-12-08 07:00:00+00:00,8.8,11.2,230,3299.0,323.0
2016-12-08 08:00:00+00:00,9.6,11.8,230,3687.0,291.0
2016-12-08 09:00:00+00:00,9.1,11.4,240,3686.0,287.0
2016-12-08 10:00:00+00:00,9.6,11.8,170,3709.0,305.0
2016-12-08 11:00:00+00:00,10.3,12.4,170,3705.0,247.0
2016-12-08 12:00:00+00:00,11.1,12.9,160,3701.0,253.0
2016-12-08 13:00:00+00:00,11.2,13.0,140,3675.0,310.0
2016-12-08 14:00:00+00:00,11.3,13.0,170,3646.0,431.0
2016-12-08 15:00:00+00:00,11.0,12.8,160,3699.0,475.0
2016-12-08 16:00:00+00:00,10.7,12.7,170,3987.0,674.0
2016-12-08 17:00:00+00:00,10.3,12.4,170,4393.0,883.0
2016-12-08 18:00:00+00:00,10.2,12.3,160,4290.0,942.0
2016-12-08 19:00:00+00:00,10.0,12.1,160,4162.0,1137.0
2016-12-08 20:00:00+00:00,10.4,12.4,150,3987.0,1390.0
2016-12-08 21:00:00+00:00,11.4,13.1,150,3733.0,1531.0
2016-12-08 22:00:00+00:00,11.5,13.2,170,3425.0,1696.0
2016-12-08 23:00:00+00:00,11.6,13.3,170,3222.0,1859.0
2016-12-09 00:00:00+00:00,11.8,13.5,170,2943.0,1742.0
2016-12-09 01:00:00+00:00,11.7,13.4,190,2712.0,1791.0
2016-12-09 02:00:00+00:00,12.0,13.7,180,2542.0,1655.0
2016-12-09 03:00:00+00:00,12.1,13.8,190,2469.0,1634.0
2016-12-09 04:00:00+00:00,12.0,13.7,190,2470.0,1602.0
2016-12-09 05:00:00+00:00,11.9,13.6,210,2494.0,1546.0
2016-12-09 06:00:00+00:00,11.8,13.5,210,2715.0,1505.0
2016-12-09 07:00:00+00:00,11.7,13.4,210,3289.0,1616.0
2016-12-09 08:00:00+00:00,11.7,13.4,210,3702.0,1584.0
2016-12-09 09:00:00+00:00,11.8,13.5,210,3730.0,1471.0
2016-12-09 10:00:00+00:00,11.8,13.7,210,3744.0,1501.0
2016-12-09 11:00:00+00:00,11.8,13.7,210,3744.0,1606.0
2016-12-09 12:00:00+00:00,11.6,13.5,210,3758.0,1635.0
2016-12-09 13:00:00+00:00,11.4,13.3,210,3717.0,1565.0
2016-12-09 14:00:00+00:00,11.5,13.4,210,3681.0,1460.0
2016-12-09 15:00:00+00:00,11.3,13.2,210,3675.0,1431.0
2016-12-09 16:00:00+00:00,10.8,12.6,210,3886.0,1406.0
2016-12-09 17:00:00+00:00,11.0,12.8,220,4218.0,1279.0
2016-12-09 18:00:00+00:00,10.9,12.5,230,4194.0,1237.0
2016-12-09 19:00:00+00:00,11.1,12.9,210,4009.0,1267.0
2016-12-09 20:00:00+00:00,10.5,12.5,210,3823.0,1243.0
2016-12-09 21:00:00+00:00,10.6,12.6,210,3601.0,1156.0
2016-12-09 22:00:00+00:00,10.6,12.6,210,3331.0,1041.0
2016-12-09 23:00:00+00:00,10.2,12.3,230,3214.0,942.0
2016-12-10 00:00:00+00:00,9.3,11.4,220,2984.0,846.0
2016-12-10 01:00:00+00:00,9.7,11.9,230,2743.0,859.0
2016-12-10 02:00:00+00:00,8.9,11.2,240,2529.0,770.0
2016-12-10 03:00:00+00:00,7.8,10.4,230,2440.0,682.0
2016-12-10 04:00:00+00:00,7.4,10.1,230,2398.0,647.0
2016-12-10 05:00:00+00:00,6.6,9.6,230,2378.0,606.0
2016-12-10 06:00:00+00:00,6.5,9.5,220,2497.0,607.0
2016-12-10 07:00:00+00:00,7.1,9.9,220,2685.0,558.0
2016-12-10 08:00:00+00:00,7.8,10.4,240,2958.0,515.0
